marketplace,pct_x,metadata_score
gharchive,4.226919,21.5
gharchive,4.338154,21.5
gharchive,4.449388,21.5
gharchive,4.560623,22.0
gharchive,4.671858,22.0
gharchive,4.783092,22.0
gharchive,4.894327,22.0
gharchive,5.005562,22.0
gharchive,5.116796,22.0
gharchive,5.228031,22.0
gharchive,5.339266,22.0
gharchive,5.450501,22.0
gharchive,5.561735,22.0
gharchive,5.67297,22.0
gharchive,5.784205,22.0
gharchive,5.895439,22.0
gharchive,6.006674,22.0
gharchive,6.117909,22.0
gharchive,6.229143,22.0
gharchive,6.340378,22.5
gharchive,6.451613,23.0
gharchive,6.562848,23.0
gharchive,6.674082,23.0
gharchive,6.785317,23.0
gharchive,6.896552,23.0
gharchive,7.007786,23.0
gharchive,7.119021,23.0
gharchive,7.230256,23.0
gharchive,7.341491,23.0
gharchive,7.452725,23.0
gharchive,7.56396,23.0
gharchive,7.675195,23.0
gharchive,7.786429,23.0
gharchive,7.897664,23.0
gharchive,8.008899,23.0
gharchive,8.120133,23.0
gharchive,8.231368,23.0
gharchive,8.342603,23.0
gharchive,8.453838,23.0
gharchive,8.565072,23.0
gharchive,8.676307,23.0
gharchive,8.787542,23.0
gharchive,8.898776,23.0
gharchive,9.010011,23.0
gharchive,9.121246,23.0
gharchive,9.232481,23.0
gharchive,9.343715,23.0
gharchive,9.45495,23.0
gharchive,9.566185,23.0
gharchive,9.677419,24.0
gharchive,9.788654,24.0
gharchive,9.899889,24.0
gharchive,10.011123,24.0
gharchive,10.122358,24.0
gharchive,10.233593,24.0
gharchive,10.344828,24.0
gharchive,10.456062,24.0
gharchive,10.567297,24.0
gharchive,10.678532,24.0
gharchive,10.789766,24.0
gharchive,10.901001,24.0
gharchive,11.012236,24.0
gharchive,11.123471,24.0
gharchive,11.234705,24.0
gharchive,11.34594,24.0
gharchive,11.457175,24.0
gharchive,11.568409,24.0
gharchive,11.679644,24.0
gharchive,11.790879,24.0
gharchive,11.902113,24.0
gharchive,12.013348,24.0
gharchive,12.124583,24.0
gharchive,12.235818,24.0
gharchive,12.347052,24.0
gharchive,12.458287,24.0
gharchive,12.569522,24.0
gharchive,12.680756,24.0
gharchive,12.791991,24.0
gharchive,12.903226,24.0
gharchive,13.014461,24.0
gharchive,13.125695,24.0
gharchive,13.23693,24.0
gharchive,13.348165,24.0
gharchive,13.459399,24.0
gharchive,13.570634,24.0
gharchive,13.681869,24.0
gharchive,13.793103,24.0
gharchive,13.904338,24.5
gharchive,14.015573,25.5
gharchive,14.126808,25.5
gharchive,14.238042,25.5
gharchive,14.349277,25.5
gharchive,14.460512,26.0
gharchive,14.571746,26.0
gharchive,14.682981,26.5
gharchive,14.794216,26.5
gharchive,14.905451,26.5
gharchive,15.016685,26.5
gharchive,15.12792,26.5
gharchive,15.239155,26.5
gharchive,15.350389,26.5
gharchive,15.461624,26.5
gharchive,15.572859,26.5
gharchive,15.684093,26.5
gharchive,15.795328,26.5
gharchive,15.906563,26.5
gharchive,16.017798,26.5
gharchive,16.129032,26.5
gharchive,16.240267,26.5
gharchive,16.351502,26.5
gharchive,16.462736,26.5
gharchive,16.573971,26.5
gharchive,16.685206,26.5
gharchive,16.79644,27.0
gharchive,16.907675,27.0
gharchive,17.01891,27.0
gharchive,17.130145,27.0
gharchive,17.241379,27.0
gharchive,17.352614,27.0
gharchive,17.463849,27.0
gharchive,17.575083,27.0
gharchive,17.686318,27.0
gharchive,17.797553,27.0
gharchive,17.908788,27.0
gharchive,18.020022,27.0
gharchive,18.131257,27.0
gharchive,18.242492,27.0
gharchive,18.353726,27.5
gharchive,18.464961,27.5
gharchive,18.576196,27.5
gharchive,18.68743,27.5
gharchive,18.798665,27.5
gharchive,18.9099,27.5
gharchive,19.021135,27.5
gharchive,19.132369,27.5
gharchive,19.243604,27.5
gharchive,19.354839,27.5
gharchive,19.466073,27.5
gharchive,19.577308,27.5
gharchive,19.688543,27.5
gharchive,19.799778,27.5
gharchive,19.911012,28.0
gharchive,20.022247,28.0
gharchive,20.133482,28.0
gharchive,20.244716,28.0
gharchive,20.355951,28.0
gharchive,20.467186,28.0
gharchive,20.57842,28.0
gharchive,20.689655,28.0
gharchive,20.80089,28.0
gharchive,20.912125,28.0
gharchive,21.023359,28.0
gharchive,21.134594,28.0
gharchive,21.245829,28.0
gharchive,21.357063,28.0
gharchive,21.468298,28.0
gharchive,21.579533,28.0
gharchive,21.690768,28.0
gharchive,21.802002,28.0
gharchive,21.913237,28.0
gharchive,22.024472,28.0
gharchive,22.135706,28.0
gharchive,22.246941,28.0
gharchive,22.358176,28.0
gharchive,22.46941,28.0
gharchive,22.580645,28.0
gharchive,22.69188,28.0
gharchive,22.803115,28.0
gharchive,22.914349,28.0
gharchive,23.025584,28.0
gharchive,23.136819,28.0
gharchive,23.248053,28.5
gharchive,23.359288,29.0
gharchive,23.470523,29.0
gharchive,23.581758,29.0
gharchive,23.692992,29.0
gharchive,23.804227,29.0
gharchive,23.915462,29.0
gharchive,24.026696,29.0
gharchive,24.137931,29.0
gharchive,24.249166,29.0
gharchive,24.3604,29.0
gharchive,24.471635,29.0
gharchive,24.58287,29.0
gharchive,24.694105,29.0
gharchive,24.805339,29.0
gharchive,24.916574,29.0
gharchive,25.027809,29.0
gharchive,25.139043,29.0
gharchive,25.250278,29.0
gharchive,25.361513,29.0
gharchive,25.472747,29.0
gharchive,25.583982,29.0
gharchive,25.695217,29.5
gharchive,25.806452,30.25
gharchive,25.917686,30.25
gharchive,26.028921,30.5
gharchive,26.140156,30.5
gharchive,26.25139,30.5
gharchive,26.362625,30.5
gharchive,26.47386,30.5
gharchive,26.585095,30.5
gharchive,26.696329,31.0
gharchive,26.807564,31.0
gharchive,26.918799,31.0
gharchive,27.030033,31.0
gharchive,27.141268,31.0
gharchive,27.252503,31.0
gharchive,27.363737,31.0
gharchive,27.474972,31.0
gharchive,27.586207,31.0
gharchive,27.697442,31.0
gharchive,27.808676,31.25
gharchive,27.919911,31.25
gharchive,28.031146,31.25
gharchive,28.14238,31.5
gharchive,28.253615,31.5
gharchive,28.36485,31.5
gharchive,28.476085,31.5
gharchive,28.587319,31.5
gharchive,28.698554,31.5
gharchive,28.809789,31.5
gharchive,28.921023,31.5
gharchive,29.032258,31.5
gharchive,29.143493,31.5
gharchive,29.254727,31.5
gharchive,29.365962,31.5
gharchive,29.477197,31.5
gharchive,29.588432,31.5
gharchive,29.699666,31.5
gharchive,29.810901,31.5
gharchive,29.922136,32.0
gharchive,30.03337,32.0
gharchive,30.144605,32.0
gharchive,30.25584,32.0
gharchive,30.367075,32.0
gharchive,30.478309,32.0
gharchive,30.589544,32.0
gharchive,30.700779,32.0
gharchive,30.812013,32.0
gharchive,30.923248,32.0
gharchive,31.034483,32.0
gharchive,31.145717,32.0
gharchive,31.256952,32.0
gharchive,31.368187,32.0
gharchive,31.479422,32.0
gharchive,31.590656,32.0
gharchive,31.701891,32.0
gharchive,31.813126,32.0
gharchive,31.92436,32.0
gharchive,32.035595,32.0
gharchive,32.14683,32.0
gharchive,32.258065,32.5
gharchive,32.369299,32.5
gharchive,32.480534,32.5
gharchive,32.591769,32.5
gharchive,32.703003,32.5
gharchive,32.814238,32.5
gharchive,32.925473,32.5
gharchive,33.036707,32.5
gharchive,33.147942,32.5
gharchive,33.259177,32.5
gharchive,33.370412,32.5
gharchive,33.481646,32.5
gharchive,33.592881,32.5
gharchive,33.704116,32.5
gharchive,33.81535,32.5
gharchive,33.926585,33.0
gharchive,34.03782,33.0
gharchive,34.149055,33.0
gharchive,34.260289,33.0
gharchive,34.371524,33.0
gharchive,34.482759,33.0
gharchive,34.593993,33.0
gharchive,34.705228,33.0
gharchive,34.816463,33.0
gharchive,34.927697,33.0
gharchive,35.038932,33.0
gharchive,35.150167,33.0
gharchive,35.261402,33.0
gharchive,35.372636,33.0
gharchive,35.483871,33.0
gharchive,35.595106,33.0
gharchive,35.70634,33.0
gharchive,35.817575,33.0
gharchive,35.92881,33.0
gharchive,36.040044,33.0
gharchive,36.151279,33.0
gharchive,36.262514,33.0
gharchive,36.373749,33.0
gharchive,36.484983,33.0
gharchive,36.596218,33.0
gharchive,36.707453,33.0
gharchive,36.818687,33.5
gharchive,36.929922,34.25
gharchive,37.041157,34.25
gharchive,37.152392,34.25
gharchive,37.263626,34.25
gharchive,37.374861,34.5
gharchive,37.486096,34.5
gharchive,37.59733,34.5
gharchive,37.708565,34.5
gharchive,37.8198,34.5
gharchive,37.931034,34.75
gharchive,38.042269,34.75
gharchive,38.153504,34.75
gharchive,38.264739,35.0
gharchive,38.375973,35.0
gharchive,38.487208,35.0
gharchive,38.598443,35.0
gharchive,38.709677,35.0
gharchive,38.820912,35.0
gharchive,38.932147,35.0
gharchive,39.043382,35.25
gharchive,39.154616,35.25
gharchive,39.265851,35.25
gharchive,39.377086,35.25
gharchive,39.48832,35.25
gharchive,39.599555,35.25
gharchive,39.71079,35.25
gharchive,39.822024,35.25
gharchive,39.933259,35.25
gharchive,40.044494,35.25
gharchive,40.155729,35.25
gharchive,40.266963,35.25
gharchive,40.378198,35.5
gharchive,40.489433,35.5
gharchive,40.600667,35.5
gharchive,40.711902,35.5
gharchive,40.823137,35.5
gharchive,40.934372,35.5
gharchive,41.045606,36.0
gharchive,41.156841,36.0
gharchive,41.268076,36.0
gharchive,41.37931,36.0
gharchive,41.490545,36.0
gharchive,41.60178,36.0
gharchive,41.713014,36.0
gharchive,41.824249,36.0
gharchive,41.935484,36.0
gharchive,42.046719,36.0
gharchive,42.157953,36.0
gharchive,42.269188,36.0
gharchive,42.380423,36.25
gharchive,42.491657,36.25
gharchive,42.602892,36.25
gharchive,42.714127,36.25
gharchive,42.825362,36.25
gharchive,42.936596,36.25
gharchive,43.047831,36.25
gharchive,43.159066,36.25
gharchive,43.2703,36.25
gharchive,43.381535,36.25
gharchive,43.49277,36.25
gharchive,43.604004,36.5
gharchive,43.715239,36.5
gharchive,43.826474,36.5
gharchive,43.937709,36.5
gharchive,44.048943,36.5
gharchive,44.160178,36.5
gharchive,44.271413,36.5
gharchive,44.382647,36.5
gharchive,44.493882,36.5
gharchive,44.605117,36.5
gharchive,44.716352,36.5
gharchive,44.827586,36.5
gharchive,44.938821,37.0
gharchive,45.050056,37.0
gharchive,45.16129,37.0
gharchive,45.272525,37.0
gharchive,45.38376,37.0
gharchive,45.494994,37.0
gharchive,45.606229,37.0
gharchive,45.717464,37.0
gharchive,45.828699,37.0
gharchive,45.939933,37.0
gharchive,46.051168,37.0
gharchive,46.162403,37.0
gharchive,46.273637,37.0
gharchive,46.384872,37.0
gharchive,46.496107,37.0
gharchive,46.607341,37.0
gharchive,46.718576,37.0
gharchive,46.829811,37.0
gharchive,46.941046,37.0
gharchive,47.05228,37.0
gharchive,47.163515,37.0
gharchive,47.27475,37.0
gharchive,47.385984,37.0
gharchive,47.497219,37.75
gharchive,47.608454,37.75
gharchive,47.719689,37.75
gharchive,47.830923,37.75
gharchive,47.942158,37.75
gharchive,48.053393,37.75
gharchive,48.164627,37.75
gharchive,48.275862,37.75
gharchive,48.387097,37.75
gharchive,48.498331,37.75
gharchive,48.609566,38.25
gharchive,48.720801,38.25
gharchive,48.832036,38.5
gharchive,48.94327,38.5
gharchive,49.054505,38.5
gharchive,49.16574,38.75
gharchive,49.276974,38.75
gharchive,49.388209,38.75
gharchive,49.499444,38.75
gharchive,49.610679,38.75
gharchive,49.721913,38.75
gharchive,49.833148,38.75
gharchive,49.944383,38.75
gharchive,50.055617,38.75
gharchive,50.166852,39.0
gharchive,50.278087,39.25
gharchive,50.389321,39.25
gharchive,50.500556,39.25
gharchive,50.611791,39.25
gharchive,50.723026,39.25
gharchive,50.83426,39.25
gharchive,50.945495,39.25
gharchive,51.05673,39.25
gharchive,51.167964,39.5
gharchive,51.279199,39.5
gharchive,51.390434,39.5
gharchive,51.501669,39.5
gharchive,51.612903,39.5
gharchive,51.724138,39.5
gharchive,51.835373,39.75
gharchive,51.946607,39.75
gharchive,52.057842,39.75
gharchive,52.169077,39.75
gharchive,52.280311,39.75
gharchive,52.391546,39.75
gharchive,52.502781,39.75
gharchive,52.614016,39.75
gharchive,52.72525,39.75
gharchive,52.836485,39.75
gharchive,52.94772,39.75
gharchive,53.058954,39.75
gharchive,53.170189,39.75
gharchive,53.281424,40.0
gharchive,53.392659,40.0
gharchive,53.503893,40.0
gharchive,53.615128,40.0
gharchive,53.726363,40.25
gharchive,53.837597,40.25
gharchive,53.948832,40.25
gharchive,54.060067,40.25
gharchive,54.171301,40.25
gharchive,54.282536,40.25
gharchive,54.393771,40.25
gharchive,54.505006,40.25
gharchive,54.61624,40.25
gharchive,54.727475,40.25
gharchive,54.83871,40.25
gharchive,54.949944,40.5
gharchive,55.061179,40.5
gharchive,55.172414,40.5
gharchive,55.283648,40.5
gharchive,55.394883,40.5
gharchive,55.506118,40.5
gharchive,55.617353,40.5
gharchive,55.728587,40.5
gharchive,55.839822,40.5
gharchive,55.951057,40.5
gharchive,56.062291,40.5
gharchive,56.173526,40.5
gharchive,56.284761,40.5
gharchive,56.395996,40.5
gharchive,56.50723,41.0
gharchive,56.618465,41.0
gharchive,56.7297,41.0
gharchive,56.840934,41.25
gharchive,56.952169,41.25
gharchive,57.063404,41.25
gharchive,57.174638,41.25
gharchive,57.285873,41.25
gharchive,57.397108,41.25
gharchive,57.508343,41.25
gharchive,57.619577,41.25
gharchive,57.730812,41.25
gharchive,57.842047,41.25
gharchive,57.953281,41.25
gharchive,58.064516,41.25
gharchive,58.175751,41.25
gharchive,58.286986,41.25
gharchive,58.39822,41.75
gharchive,58.509455,41.75
gharchive,58.62069,42.0
gharchive,58.731924,42.25
gharchive,58.843159,42.25
gharchive,58.954394,42.25
gharchive,59.065628,42.25
gharchive,59.176863,42.25
gharchive,59.288098,42.5
gharchive,59.399333,42.5
gharchive,59.510567,42.5
gharchive,59.621802,42.75
gharchive,59.733037,42.75
gharchive,59.844271,42.75
gharchive,59.955506,42.75
gharchive,60.066741,42.75
gharchive,60.177976,43.25
gharchive,60.28921,43.25
gharchive,60.400445,43.25
gharchive,60.51168,43.25
gharchive,60.622914,43.25
gharchive,60.734149,43.25
gharchive,60.845384,43.25
gharchive,60.956618,43.25
gharchive,61.067853,43.25
gharchive,61.179088,43.25
gharchive,61.290323,43.25
gharchive,61.401557,43.25
gharchive,61.512792,43.25
gharchive,61.624027,43.25
gharchive,61.735261,43.25
gharchive,61.846496,43.25
gharchive,61.957731,43.25
gharchive,62.068966,43.5
gharchive,62.1802,43.5
gharchive,62.291435,43.5
gharchive,62.40267,43.5
gharchive,62.513904,43.5
gharchive,62.625139,43.75
gharchive,62.736374,43.75
gharchive,62.847608,43.75
gharchive,62.958843,43.75
gharchive,63.070078,43.75
gharchive,63.181313,43.75
gharchive,63.292547,43.75
gharchive,63.403782,43.75
gharchive,63.515017,43.75
gharchive,63.626251,43.75
gharchive,63.737486,43.75
gharchive,63.848721,43.75
gharchive,63.959956,44.25
gharchive,64.07119,44.25
gharchive,64.182425,44.25
gharchive,64.29366,44.25
gharchive,64.404894,44.5
gharchive,64.516129,44.5
gharchive,64.627364,44.75
gharchive,64.738598,44.75
gharchive,64.849833,44.75
gharchive,64.961068,44.75
gharchive,65.072303,44.75
gharchive,65.183537,44.75
gharchive,65.294772,44.75
gharchive,65.406007,44.75
gharchive,65.517241,45.0
gharchive,65.628476,45.25
gharchive,65.739711,45.25
gharchive,65.850945,45.25
gharchive,65.96218,45.25
gharchive,66.073415,45.25
gharchive,66.18465,45.25
gharchive,66.295884,45.25
gharchive,66.407119,45.25
gharchive,66.518354,45.25
gharchive,66.629588,45.25
gharchive,66.740823,45.25
gharchive,66.852058,45.25
gharchive,66.963293,45.25
gharchive,67.074527,45.25
gharchive,67.185762,45.25
gharchive,67.296997,45.25
gharchive,67.408231,45.25
gharchive,67.519466,45.75
gharchive,67.630701,46.25
gharchive,67.741935,46.25
gharchive,67.85317,46.25
gharchive,67.964405,46.25
gharchive,68.07564,46.75
gharchive,68.186874,46.75
gharchive,68.298109,46.75
gharchive,68.409344,47.0
gharchive,68.520578,47.25
gharchive,68.631813,47.25
gharchive,68.743048,47.25
gharchive,68.854283,47.25
gharchive,68.965517,47.5
gharchive,69.076752,47.5
gharchive,69.187987,47.75
gharchive,69.299221,47.75
gharchive,69.410456,47.75
gharchive,69.521691,47.75
gharchive,69.632925,47.75
gharchive,69.74416,47.75
gharchive,69.855395,47.75
gharchive,69.96663,47.75
gharchive,70.077864,47.75
gharchive,70.189099,47.75
gharchive,70.300334,47.75
gharchive,70.411568,48.25
gharchive,70.522803,48.25
gharchive,70.634038,48.25
gharchive,70.745273,48.25
gharchive,70.856507,48.25
gharchive,70.967742,48.25
gharchive,71.078977,48.25
gharchive,71.190211,48.25
gharchive,71.301446,48.25
gharchive,71.412681,48.25
gharchive,71.523915,48.5
gharchive,71.63515,48.5
gharchive,71.746385,48.75
gharchive,71.85762,48.75
gharchive,71.968854,48.75
gharchive,72.080089,48.75
gharchive,72.191324,48.75
gharchive,72.302558,48.75
gharchive,72.413793,48.75
gharchive,72.525028,48.75
gharchive,72.636263,48.75
gharchive,72.747497,48.75
gharchive,72.858732,48.75
gharchive,72.969967,48.75
gharchive,73.081201,48.75
gharchive,73.192436,48.75
gharchive,73.303671,48.75
gharchive,73.414905,48.75
gharchive,73.52614,48.75
gharchive,73.637375,48.75
gharchive,73.74861,48.75
gharchive,73.859844,48.75
gharchive,73.971079,49.25
gharchive,74.082314,49.25
gharchive,74.193548,49.25
gharchive,74.304783,49.25
gharchive,74.416018,49.25
gharchive,74.527253,49.25
gharchive,74.638487,49.25
gharchive,74.749722,49.25
gharchive,74.860957,49.25
gharchive,74.972191,49.25
gharchive,75.083426,49.25
gharchive,75.194661,50.25
gharchive,75.305895,50.25
gharchive,75.41713,50.25
gharchive,75.528365,50.25
gharchive,75.6396,50.75
gharchive,75.750834,50.75
gharchive,75.862069,50.75
gharchive,75.973304,50.75
gharchive,76.084538,51.25
gharchive,76.195773,51.25
gharchive,76.307008,51.25
gharchive,76.418242,51.25
gharchive,76.529477,51.25
gharchive,76.640712,51.25
gharchive,76.751947,51.75
gharchive,76.863181,51.75
gharchive,76.974416,51.75
gharchive,77.085651,51.75
gharchive,77.196885,51.75
gharchive,77.30812,51.75
gharchive,77.419355,51.75
gharchive,77.53059,52.25
gharchive,77.641824,52.25
gharchive,77.753059,52.25
gharchive,77.864294,52.25
gharchive,77.975528,52.25
gharchive,78.086763,52.25
gharchive,78.197998,52.25
gharchive,78.309232,52.25
gharchive,78.420467,52.25
gharchive,78.531702,52.25
gharchive,78.642937,52.75
gharchive,78.754171,52.75
gharchive,78.865406,52.75
gharchive,78.976641,52.75
gharchive,79.087875,52.75
gharchive,79.19911,52.75
gharchive,79.310345,52.75
gharchive,79.42158,52.75
gharchive,79.532814,52.75
gharchive,79.644049,52.75
gharchive,79.755284,52.75
gharchive,79.866518,52.75
gharchive,79.977753,52.75
gharchive,80.088988,52.75
gharchive,80.200222,52.75
gharchive,80.311457,52.75
gharchive,80.422692,53.25
gharchive,80.533927,53.25
gharchive,80.645161,53.25
gharchive,80.756396,53.25
gharchive,80.867631,53.25
gharchive,80.978865,53.25
gharchive,81.0901,53.25
gharchive,81.201335,53.25
gharchive,81.31257,53.75
gharchive,81.423804,53.75
gharchive,81.535039,53.75
gharchive,81.646274,53.75
gharchive,81.757508,54.25
gharchive,81.868743,54.25
gharchive,81.979978,54.75
gharchive,82.091212,55.25
gharchive,82.202447,55.25
gharchive,82.313682,55.25
gharchive,82.424917,55.25
gharchive,82.536151,55.25
gharchive,82.647386,55.25
gharchive,82.758621,55.25
gharchive,82.869855,55.25
gharchive,82.98109,55.25
gharchive,83.092325,55.25
gharchive,83.20356,55.75
gharchive,83.314794,55.75
gharchive,83.426029,56.25
gharchive,83.537264,56.25
gharchive,83.648498,56.25
gharchive,83.759733,56.25
gharchive,83.870968,56.25
gharchive,83.982202,56.25
gharchive,84.093437,56.25
gharchive,84.204672,56.25
gharchive,84.315907,56.25
gharchive,84.427141,56.75
gharchive,84.538376,56.75
gharchive,84.649611,56.75
gharchive,84.760845,56.75
gharchive,84.87208,56.75
gharchive,84.983315,56.75
gharchive,85.094549,56.75
gharchive,85.205784,56.75
gharchive,85.317019,56.75
gharchive,85.428254,57.25
gharchive,85.539488,57.25
gharchive,85.650723,57.25
gharchive,85.761958,57.25
gharchive,85.873192,57.75
gharchive,85.984427,58.25
gharchive,86.095662,58.25
gharchive,86.206897,58.25
gharchive,86.318131,58.25
gharchive,86.429366,58.25
gharchive,86.540601,58.25
gharchive,86.651835,58.75
gharchive,86.76307,58.75
gharchive,86.874305,58.75
gharchive,86.985539,59.25
gharchive,87.096774,59.75
gharchive,87.208009,60.25
gharchive,87.319244,60.25
gharchive,87.430478,60.75
gharchive,87.541713,60.75
gharchive,87.652948,60.75
gharchive,87.764182,61.5
gharchive,87.875417,61.75
gharchive,87.986652,62.75
gharchive,88.097887,62.75
gharchive,88.209121,62.75
gharchive,88.320356,62.75
gharchive,88.431591,62.75
gharchive,88.542825,63.25
gharchive,88.65406,63.25
gharchive,88.765295,63.25
gharchive,88.876529,63.25
gharchive,88.987764,63.25
gharchive,89.098999,63.5
gharchive,89.210234,64.0
gharchive,89.321468,64.5
gharchive,89.432703,64.5
gharchive,89.543938,64.75
gharchive,89.655172,64.75
gharchive,89.766407,64.75
gharchive,89.877642,65.25
gharchive,89.988877,65.5
gharchive,90.100111,65.75
gharchive,90.211346,66.0
gharchive,90.322581,66.0
gharchive,90.433815,66.25
gharchive,90.54505,66.75
gharchive,90.656285,66.75
gharchive,90.767519,67.0
gharchive,90.878754,68.0
gharchive,90.989989,68.0
gharchive,91.101224,69.25
gharchive,91.212458,69.25
gharchive,91.323693,69.75
gharchive,91.434928,69.75
gharchive,91.546162,69.75
gharchive,91.657397,69.75
gharchive,91.768632,69.75
gharchive,91.879867,70.5
gharchive,91.991101,70.5
gharchive,92.102336,70.75
gharchive,92.213571,70.75
gharchive,92.324805,71.5
gharchive,92.43604,71.5
gharchive,92.547275,72.0
gharchive,92.658509,72.5
gharchive,92.769744,73.0
gharchive,92.880979,73.0
gharchive,92.992214,73.0
gharchive,93.103448,73.5
gharchive,93.214683,73.5
gharchive,93.325918,73.5
gharchive,93.437152,74.0
gharchive,93.548387,74.0
gharchive,93.659622,74.0
gharchive,93.770857,74.5
gharchive,93.882091,74.5
gharchive,93.993326,74.5
gharchive,94.104561,74.75
gharchive,94.215795,75.5
gharchive,94.32703,76.5
gharchive,94.438265,76.5
gharchive,94.549499,76.75
gharchive,94.660734,77.0
gharchive,94.771969,77.25
gharchive,94.883204,77.25
gharchive,94.994438,77.75
gharchive,95.105673,77.75
gharchive,95.216908,77.75
gharchive,95.328142,78.0
gharchive,95.439377,78.0
gharchive,95.550612,78.0
gharchive,95.661846,79.0
gharchive,95.773081,79.0
gharchive,95.884316,79.0
gharchive,95.995551,79.0
gharchive,96.106785,79.0
gharchive,96.21802,79.5
gharchive,96.329255,80.0
gharchive,96.440489,80.25
gharchive,96.551724,81.25
gharchive,96.662959,81.5
gharchive,96.774194,81.5
gharchive,96.885428,82.0
gharchive,96.996663,84.0
gharchive,97.107898,84.5
gharchive,97.219132,84.5
gharchive,97.330367,84.5
gharchive,97.441602,84.5
gharchive,97.552836,85.5
gharchive,97.664071,86.0
gharchive,97.775306,86.0
gharchive,97.886541,86.0
gharchive,97.997775,86.0
gharchive,98.10901,88.0
gharchive,98.220245,88.0
gharchive,98.331479,88.0
gharchive,98.442714,92.0
gharchive,98.553949,92.5
gharchive,98.665184,92.5
gharchive,98.776418,93.0
gharchive,98.887653,93.0
gharchive,98.998888,96.0
gharchive,99.110122,96.5
gharchive,99.221357,96.5
gharchive,99.332592,96.5
gharchive,99.443826,96.5
gharchive,99.555061,100.0
gharchive,99.666296,100.0
gharchive,99.777531,100.0
gharchive,99.888765,100.0
gharchive,100.0,100.0
